age,marital,education,campaign,sucess_cellular,contact
32,2,6,1,2,1
36,2,2,5,2,1
65,1,5,3,2,1
44,1,3,1,1,0
52,1,3,2,1,0
40,1,6,2,2,1
30,2,3,2,1,0
33,1,6,2,1,0
33,2,5,1,1,0
33,2,6,2,0,0
45,1,1,2,2,1
46,1,0,2,1,0
51,1,5,1,1,0
32,2,3,2,1,0
36,1,1,2,2,1
43,2,5,6,1,0
35,1,6,1,2,1
33,2,6,2,1,0
45,1,0,2,1,0
38,1,0,1,2,1
46,1,5,2,1,0
32,1,6,2,1,0
37,2,2,2,1,0
39,1,3,1,2,1
31,2,6,1,2,1
65,2,6,2,3,0
41,1,7,3,1,0
66,1,0,3,1,1
39,2,3,1,2,1
58,1,1,2,1,0
36,1,6,2,1,0
30,1,3,1,2,1
51,1,3,5,2,1
30,1,6,3,0,0
34,1,6,4,0,0
31,2,6,1,2,0
35,1,6,1,1,0
36,2,0,1,2,1
52,1,3,1,2,0
39,2,2,3,1,0
49,0,3,3,1,0
55,1,0,2,1,0
50,1,6,2,2,1
36,2,6,1,2,1
46,2,3,1,1,0
36,1,3,3,1,0
40,1,3,6,1,1
42,1,0,1,1,0
33,2,3,1,3,0
29,2,6,2,2,0
27,2,3,1,1,0
40,1,3,2,2,1
45,1,2,4,1,0
48,1,5,1,1,0
58,1,0,2,1,0
56,0,1,4,1,0
60,1,0,2,2,1
45,1,4,1,2,1
43,2,5,1,2,1
41,1,5,1,2,0
31,1,0,1,1,0
50,2,6,3,2,1
47,0,0,2,2,1
48,1,3,3,1,0
56,1,2,2,2,1
24,2,3,1,2,0
63,1,0,3,2,1
60,1,3,2,2,1
38,0,6,3,1,0
44,1,5,5,2,1
34,1,0,3,1,0
49,0,7,1,1,0
29,2,6,3,2,0
57,1,6,5,2,1
29,0,6,3,1,0
46,0,2,1,1,0
56,1,2,1,1,0
34,2,6,1,1,0
53,1,2,2,2,1
31,2,3,1,1,0
37,2,6,1,1,1
28,2,6,1,3,0
38,0,3,3,2,1
34,0,3,3,1,0
57,1,0,2,2,1
52,2,6,2,2,1
48,0,6,2,1,0
38,1,2,3,1,0
34,2,6,3,1,0
58,1,2,1,2,1
43,1,7,2,2,1
37,2,6,2,0,0
29,1,3,2,1,0
35,2,2,6,1,0
29,2,3,1,3,0
40,1,2,2,2,1
34,1,5,2,1,0
50,1,5,2,2,1
34,1,6,1,1,0
36,1,5,2,1,0
59,1,2,4,1,0
51,1,5,1,3,0
52,2,5,4,2,1
30,1,6,4,1,0
32,1,3,2,2,0
35,1,5,3,0,0
35,0,3,2,2,1
47,0,6,2,2,1
40,1,1,1,1,0
28,2,2,1,1,0
45,1,2,1,2,1
39,1,3,2,1,0
34,2,6,3,1,0
51,1,2,2,1,0
28,2,6,1,2,1
36,2,2,2,2,1
48,2,1,3,1,0
44,1,3,1,1,0
30,2,6,6,2,1
47,1,6,6,2,1
36,1,1,1,2,1
35,1,3,2,2,0
29,2,3,2,2,1
28,1,1,2,2,1
34,1,3,3,2,0
34,0,6,1,0,0
35,1,2,1,2,1
30,1,2,2,1,0
32,0,2,3,0,0
36,2,2,2,1,0
52,1,6,1,3,0
48,1,0,3,0,0
24,2,3,1,1,0
32,0,6,3,2,1
41,0,5,1,1,0
54,1,2,1,1,0
39,1,1,1,3,1
27,2,5,2,1,0
37,1,7,1,1,0
31,2,3,4,1,0
35,1,6,1,1,0
34,2,3,1,1,0
56,1,6,4,2,1
28,1,0,4,1,0
49,1,0,1,1,0
43,2,5,2,3,0
29,1,6,3,1,0
53,1,2,1,1,0
48,1,5,2,2,0
34,1,5,1,1,0
32,0,3,1,1,0
47,1,7,1,1,1
31,1,2,1,1,0
52,1,5,2,1,0
22,2,1,3,1,0
31,1,3,2,1,0
31,1,0,2,1,0
37,0,0,2,2,1
51,1,5,1,1,0
21,2,5,2,2,1
26,1,3,1,1,0
52,1,6,1,2,1
28,2,6,1,1,0
37,1,0,2,2,1
57,1,2,1,1,0
51,0,3,5,2,1
36,2,6,4,1,0
31,2,3,2,2,1
33,1,6,1,2,1
50,1,0,1,2,0
33,2,2,1,0,0
27,2,1,1,1,0
36,2,3,1,1,0
46,0,2,1,2,0
30,2,0,2,1,0
59,1,0,5,1,0
39,1,1,6,2,1
35,2,6,4,2,1
33,2,6,1,1,0
35,1,7,1,1,0
43,0,5,2,1,0
49,1,1,1,2,1
36,1,1,1,1,0
52,1,6,1,1,1
36,1,5,1,2,1
55,1,3,5,1,0
25,2,3,1,2,0
37,1,5,1,2,1
37,1,2,1,2,1
41,1,7,3,1,0
51,1,0,2,2,1
34,1,1,3,1,0
48,0,6,5,1,0
48,1,1,3,2,0
36,1,1,1,0,0
32,2,6,1,1,0
27,2,3,1,1,0
52,1,3,2,0,0
28,2,6,2,2,0
35,1,1,1,2,1
36,1,5,1,1,0
32,1,5,1,3,0
34,1,6,1,2,1
36,1,5,1,1,0
36,1,3,2,0,0
33,1,6,1,1,0
52,1,6,1,1,0
27,2,6,3,3,0
47,1,6,1,1,0
54,0,6,1,2,0
35,2,5,1,1,0
34,1,6,1,0,0
54,1,6,5,1,0
50,1,6,1,1,0
32,1,1,1,0,0
30,1,0,1,1,0
37,1,2,2,2,1
38,1,5,1,2,1
36,1,1,3,1,0
54,1,0,1,2,1
28,1,3,1,0,0
46,1,6,1,1,0
47,1,6,3,1,0
49,0,5,3,3,0
46,1,3,6,2,1
54,1,6,2,1,0
51,1,0,4,1,0
40,1,6,5,2,1
32,1,6,1,1,0
28,1,2,1,3,1
44,1,3,4,1,0
57,1,5,3,2,1
40,2,6,1,1,0
33,2,5,2,1,0
34,1,6,2,0,0
27,2,6,2,1,0
50,1,5,4,2,0
43,1,3,2,2,1
48,1,2,4,1,0
41,1,0,2,2,1
33,1,2,3,0,0
27,2,3,2,1,0
27,2,2,1,2,1
33,0,5,1,2,1
25,1,0,1,1,0
32,2,2,1,2,1
37,2,5,3,2,1
35,2,3,2,0,0
38,2,2,1,0,0
41,1,6,5,1,0
45,0,5,1,1,0
33,1,3,2,0,0
26,2,6,2,1,0
31,2,5,3,2,1
44,0,6,1,1,0
58,1,2,1,2,1
40,1,0,1,2,1
30,1,6,2,2,0
34,1,6,1,0,0
36,2,3,1,2,1
47,1,6,3,1,0
49,1,2,1,2,1
47,1,6,1,2,1
34,2,3,1,2,1
43,1,2,2,1,0
33,0,2,1,1,0
35,2,6,1,1,0
49,0,7,1,2,1
39,1,6,5,0,0
38,1,1,2,2,1
30,0,2,2,2,1
37,1,5,3,2,1
45,1,1,1,1,0
30,1,2,1,2,1
29,2,6,1,1,0
44,2,3,1,2,1
33,2,3,2,3,1
44,1,5,4,2,1
30,1,2,1,2,0
23,2,3,1,1,0
54,0,6,1,0,0
41,2,2,1,1,0
49,1,6,2,1,0
37,1,6,2,1,0
18,2,0,1,1,0
59,1,5,2,2,0
39,1,6,1,0,0
30,1,3,2,1,0
37,1,1,4,1,0
46,0,5,1,1,0
40,2,3,1,1,0
38,1,6,2,2,0
31,2,2,1,1,0
40,1,3,2,2,1
34,1,3,1,1,0
26,2,5,2,1,0
39,1,3,4,2,1
35,1,6,1,2,1
36,0,5,2,1,0
31,2,5,1,2,1
40,1,2,1,1,0
43,2,5,3,1,0
32,2,1,1,2,1
49,1,3,3,2,1
27,1,3,4,1,0
46,2,6,1,1,0
40,2,5,2,2,1
32,2,3,4,1,0
53,1,2,2,1,0
45,1,5,3,2,1
44,1,3,3,2,1
41,1,6,2,4,1
39,1,0,1,1,0
35,2,3,3,1,0
30,1,6,2,1,0
58,1,0,1,1,0
34,1,3,2,0,0
39,1,6,2,2,1
24,2,2,1,1,0
33,1,3,3,2,0
33,1,6,1,1,0
35,1,0,2,2,1
30,0,2,1,2,1
69,1,3,2,1,0
51,1,6,2,1,0
47,1,6,6,2,1
28,2,6,2,2,1
36,2,2,3,1,0
35,2,6,1,1,0
31,2,6,2,2,1
50,1,6,5,1,0
35,2,2,1,0,0
41,1,7,1,1,0
35,1,6,2,2,0
33,1,6,1,1,0
42,1,7,1,2,1
38,1,5,3,2,1
25,2,5,1,1,0
47,1,6,1,0,0
44,1,6,2,2,1
46,1,2,3,1,0
55,0,6,1,1,0
30,1,3,3,1,0
47,1,7,3,1,0
45,1,1,3,1,0
34,1,3,3,1,0
33,1,1,1,3,1
49,1,3,3,2,1
36,1,0,1,0,0
34,2,2,1,1,1
40,2,5,4,2,1
53,0,6,1,2,1
51,0,6,2,1,0
41,0,1,2,2,1
54,1,6,1,1,0
60,1,6,2,1,0
29,0,2,1,1,0
24,2,2,3,2,1
32,1,3,1,2,1
48,1,1,1,2,1
59,1,5,1,1,0
57,1,6,2,1,0
41,1,0,2,1,0
51,0,2,5,1,0
30,2,6,2,2,1
37,1,1,2,0,0
59,1,2,1,2,1
28,2,3,1,1,0
39,1,0,2,0,0
46,1,3,2,1,0
48,1,0,3,2,1
31,1,5,2,1,0
37,1,2,2,2,1
28,2,3,4,1,0
58,0,7,4,1,0
37,2,5,1,0,0
36,1,2,2,1,0
56,1,2,2,0,0
24,2,2,3,1,0
59,1,2,2,1,0
32,2,1,4,1,0
50,1,0,3,2,1
38,2,3,6,1,0
29,2,6,1,1,0
31,1,5,1,1,0
19,2,0,2,3,0
60,1,0,3,2,1
49,1,1,2,2,1
26,2,7,1,2,1
42,1,3,1,2,1
35,1,6,1,1,0
29,2,6,1,1,0
26,1,2,1,2,0
55,1,6,4,1,0
52,1,3,4,2,1
48,1,1,4,1,0
52,1,2,2,1,0
34,2,6,1,1,0
41,2,3,4,2,1
57,1,6,1,1,0
47,2,6,1,1,0
39,1,6,3,2,1
25,2,2,2,1,0
51,0,3,1,0,0
51,0,0,2,2,1
43,1,6,1,3,1
25,2,2,4,1,0
32,1,3,3,3,0
29,2,3,3,1,0
30,1,6,1,2,1
33,2,6,2,1,0
37,1,3,5,1,0
33,1,6,2,2,1
34,1,6,2,3,0
38,0,2,2,1,0
29,2,6,4,1,0
38,2,6,6,2,0
26,2,6,1,4,1
48,1,3,1,1,0
33,1,5,2,0,0
28,2,2,1,2,1
52,1,5,1,1,0
28,2,3,1,1,0
51,0,2,3,1,0
54,1,6,1,2,1
49,1,0,5,2,1
57,1,6,1,2,1
42,1,6,6,1,0
53,1,2,1,2,1
29,2,3,1,1,0
33,1,2,1,1,0
27,2,2,2,1,0
34,3,6,1,0,0
35,0,2,2,2,1
29,2,6,1,1,0
33,1,2,1,1,0
33,1,6,2,1,0
34,1,2,1,1,0
31,2,5,1,2,1
41,1,7,1,1,0
43,1,2,1,1,0
45,2,0,1,0,0
34,1,5,1,0,0
31,2,6,1,3,0
34,1,3,1,1,1
28,2,6,2,1,0
30,2,6,4,2,1
27,2,5,1,2,1
49,1,2,4,1,0
36,2,3,1,1,0
41,0,3,1,2,1
37,1,3,1,2,1
52,2,7,3,1,0
32,2,6,1,2,1
43,2,6,1,1,0
43,1,3,1,3,0
47,1,2,2,2,1
56,1,7,1,1,0
51,2,0,1,2,1
50,1,5,1,0,0
44,1,5,1,1,0
35,0,2,6,1,0
58,0,2,2,2,1
58,0,6,2,2,1
36,1,6,1,2,1
43,1,0,2,1,0
43,1,0,3,1,0
35,1,6,1,0,0
58,1,2,3,1,0
29,1,6,3,1,0
44,1,6,2,0,0
44,1,1,1,2,1
32,1,5,2,1,0
48,1,5,2,2,1
29,2,3,2,2,1
51,1,3,2,1,0
35,1,0,1,1,0
55,1,7,1,2,1
30,1,1,1,2,1
30,2,3,1,1,0
35,2,5,1,1,0
35,0,0,1,2,1
24,2,3,1,1,0
57,1,0,4,2,1
27,1,5,1,1,0
48,0,3,2,2,1
32,1,0,2,1,0
53,0,6,1,2,0
36,1,3,4,2,1
36,0,6,1,3,0
28,1,0,2,1,0
34,1,6,1,2,1
51,1,2,2,2,1
44,1,2,2,1,0
46,1,5,6,1,0
31,1,1,3,1,0
37,1,2,2,1,0
48,1,3,3,2,1
57,1,3,3,2,1
36,1,1,2,1,0
32,1,6,3,1,0
33,2,3,5,2,1
55,1,3,1,2,1
32,1,5,2,0,0
46,1,6,6,2,1
40,0,3,3,2,1
56,1,1,1,1,0
35,1,6,2,0,0
29,2,3,3,2,1
43,1,3,1,1,0
33,1,2,2,2,0
55,2,3,2,0,0
45,1,0,1,1,0
54,1,6,1,2,0
43,1,2,1,2,1
34,2,6,2,2,0
33,1,3,1,1,0
56,1,0,2,2,1
43,1,6,1,1,0
26,2,6,2,1,0
53,1,5,1,0,0
33,2,3,1,1,0
45,1,3,1,2,1
37,2,6,2,0,0
35,0,5,3,2,0
44,0,5,4,1,0
43,1,3,2,1,0
34,1,5,1,1,0
38,0,6,1,1,0
34,2,5,3,1,0
29,0,3,3,2,1
56,1,1,1,2,1
38,1,6,4,1,0
24,1,7,5,1,0
32,1,0,3,0,0
32,0,3,1,2,1
35,1,5,4,1,0
49,1,3,2,1,0
36,1,2,1,2,1
34,1,3,1,0,0
36,1,6,2,2,1
35,2,3,1,1,0
30,2,0,1,1,0
24,2,3,1,2,1
31,1,3,1,2,1
44,0,0,2,1,0
49,1,3,5,2,1
58,1,3,4,0,0
28,2,2,2,1,0
23,2,2,1,2,1
49,1,3,4,1,0
54,0,3,3,1,0
35,1,6,2,1,0
36,1,5,1,2,0
54,1,6,2,1,0
51,1,6,2,2,0
39,0,6,1,2,1
41,1,3,2,2,1
30,1,6,2,1,0
34,1,0,2,1,0
38,2,2,1,2,1
37,1,1,2,1,0
43,1,6,1,1,0
46,1,3,3,1,0
41,1,5,1,1,0
54,2,0,1,2,1
56,1,2,1,1,0
47,1,6,2,1,0
45,1,2,1,0,0
26,2,6,1,1,0
39,2,3,2,2,1
36,2,6,2,2,0
30,0,6,2,1,0
58,1,0,3,1,0
41,1,6,3,1,0
46,1,6,2,1,0
48,1,2,1,1,0
28,2,3,2,1,0
25,2,2,1,1,0
29,1,2,2,0,0
54,0,5,1,1,0
30,2,3,2,1,0
43,1,6,2,0,0
34,2,6,2,0,0
52,0,3,3,1,0
32,2,6,1,1,0
43,1,0,2,2,1
57,1,0,3,2,1
32,1,1,2,2,1
47,1,6,2,0,0
31,2,5,2,2,1
53,2,1,1,2,1
35,1,6,4,2,1
52,2,3,1,2,1
30,2,5,1,1,0
26,2,6,2,1,0
25,2,7,2,0,0
42,2,3,1,2,1
54,1,2,1,2,1
58,0,6,1,1,0
29,1,3,1,1,0
35,1,6,3,1,0
44,1,6,2,2,1
36,1,5,2,2,1
38,1,5,2,2,1
50,1,6,2,1,0
52,1,6,1,2,0
37,2,6,1,1,0
69,1,1,3,2,0
28,1,6,3,1,0
46,0,3,1,2,0
41,2,7,2,1,0
49,0,6,3,3,0
38,1,2,5,2,1
35,1,6,1,2,1
45,0,6,1,1,0
30,2,1,2,2,1
25,2,3,6,1,0
53,1,6,2,1,0
35,2,5,1,2,1
56,0,6,1,1,0
38,1,2,1,1,0
59,1,5,1,2,0
39,1,6,1,2,1
24,2,3,1,1,0
40,1,5,1,2,1
32,2,6,1,2,0
32,1,6,1,1,0
43,1,3,3,1,0
30,1,3,2,1,0
44,1,5,3,2,1
37,2,6,5,1,0
57,1,5,1,1,0
41,1,6,6,2,1
58,2,5,1,2,0
30,2,3,3,1,0
32,1,6,2,1,0
44,1,3,3,2,1
57,1,3,2,1,0
33,1,3,3,1,0
37,0,3,2,1,0
34,1,3,1,0,0
45,1,6,1,2,0
55,1,6,2,1,0
39,1,0,4,2,1
43,1,3,1,3,1
43,2,5,1,2,1
38,2,3,2,0,0
26,2,0,1,2,1
28,2,3,3,1,0
32,1,6,1,1,0
38,1,6,2,1,0
49,1,3,1,1,0
37,1,5,1,2,1
33,1,6,3,1,0
57,1,2,3,2,1
24,2,3,1,1,0
37,1,5,5,1,0
42,2,5,1,1,0
38,1,6,2,2,1
50,1,6,1,1,0
49,1,1,1,1,0
29,1,3,1,2,1
45,0,3,1,1,0
25,1,3,2,2,1
38,2,6,1,2,1
32,1,6,1,1,0
37,2,7,2,1,0
58,1,3,2,1,0
39,0,3,1,1,0
32,1,3,4,0,0
29,2,6,1,0,0
38,1,0,1,1,0
37,1,6,1,2,1
48,1,3,2,2,1
48,2,6,1,1,0
32,2,6,2,2,1
42,1,2,3,2,1
25,0,6,1,2,0
54,1,6,2,1,0
57,1,1,5,1,0
34,1,6,2,0,0
35,1,1,1,1,0
30,1,6,2,2,0
36,2,5,2,1,0
41,1,0,1,1,0
44,1,2,1,1,0
52,0,6,1,2,0
43,0,5,2,1,0
37,1,5,1,2,0
34,1,3,1,1,0
38,1,6,4,2,1
38,2,6,1,2,1
35,1,2,1,1,0
53,1,6,1,2,1
42,0,6,1,2,1
45,1,6,3,1,0
39,0,5,2,1,0
52,2,7,2,2,1
46,1,3,1,2,1
35,1,6,1,1,0
55,2,6,1,1,0
36,0,6,1,2,1
36,1,6,2,1,0
27,1,2,2,2,1
34,1,5,1,3,0
28,0,6,1,1,0
28,2,3,1,3,0
46,1,2,1,2,1
27,2,6,2,2,0
26,0,1,2,2,1
32,2,6,1,2,0
35,2,6,2,1,0
48,0,5,2,1,0
41,2,6,3,1,0
53,1,2,1,2,0
31,2,5,2,0,0
31,1,7,1,1,0
45,1,6,4,1,0
31,2,3,4,0,0
29,1,3,1,0,0
40,1,6,1,2,1
54,0,0,2,2,1
38,0,6,3,1,0
40,1,2,1,3,1
31,1,1,1,1,0
33,2,6,3,2,0
37,1,6,2,3,0
29,2,6,6,1,0
29,2,5,3,3,0
56,1,5,5,1,0
38,1,5,1,1,0
48,2,6,1,2,1
31,2,3,1,1,0
48,1,3,3,2,0
56,1,5,2,1,0
36,1,7,1,2,1
45,2,6,1,2,0
41,2,3,2,1,0
45,0,5,1,0,0
27,2,3,1,1,0
39,1,6,1,2,1
34,1,6,2,2,1
53,1,3,2,1,0
55,1,5,2,0,0
35,1,6,1,1,0
43,0,6,4,2,1
37,0,5,1,1,0
25,2,0,2,1,0
50,1,0,1,1,0
57,1,6,1,1,0
63,1,0,1,2,0
17,2,2,3,2,0
42,1,3,2,2,1
35,2,6,6,1,0
55,1,3,2,3,1
46,1,6,5,1,0
39,1,6,2,2,1
38,1,5,1,2,0
52,1,2,2,1,0
32,1,6,3,2,1
34,1,6,3,1,0
30,1,6,1,1,0
56,1,6,3,2,1
39,1,2,2,2,1
27,1,2,1,2,0
45,2,6,1,1,0
52,1,3,1,2,1
32,0,6,2,1,0
50,0,0,1,2,1
58,0,2,1,1,0
40,0,6,1,2,1
36,1,2,1,1,0
44,1,2,1,2,1
59,1,0,3,1,0
29,1,5,1,3,1
52,1,1,1,1,0
44,2,6,2,2,1
57,0,6,1,1,0
34,2,2,2,2,1
40,1,1,1,2,0
41,2,3,2,2,0
30,1,6,3,3,0
37,0,3,5,1,0
36,1,6,1,1,0
31,0,6,2,2,1
30,1,6,1,0,0
33,2,6,3,1,0
34,1,6,2,1,0
36,1,2,5,1,0
41,0,3,2,3,1
44,1,3,2,1,0
49,1,6,1,1,0
30,2,6,3,0,0
32,2,5,1,1,0
45,0,3,3,1,0
38,2,3,3,2,1
37,1,1,1,0,0
46,1,6,3,1,0
33,0,7,2,2,1
29,2,3,1,2,1
49,1,5,1,2,1
40,1,6,3,1,0
30,2,6,3,1,0
30,2,6,2,1,0
40,1,6,2,1,0
36,1,5,4,1,0
38,1,2,2,2,1
25,1,3,1,1,0
36,0,6,2,1,0
48,2,3,3,1,0
49,1,3,1,2,0
45,1,2,5,1,0
44,1,0,1,2,1
43,1,0,2,2,1
59,1,2,3,2,0
37,1,2,2,2,1
35,1,0,3,1,0
24,2,3,4,2,0
36,1,6,1,2,1
25,2,6,1,2,1
45,1,2,3,3,1
44,1,5,6,2,1
49,1,3,4,2,1
45,0,6,1,1,0
47,1,6,3,2,1
36,0,3,2,1,0
32,1,2,3,2,1
36,0,6,4,1,0
53,1,3,2,2,1
27,1,2,1,2,1
67,0,6,5,0,0
33,0,6,3,2,1
57,1,0,2,3,0
30,2,5,1,1,0
25,1,6,2,0,0
27,1,5,1,2,1
37,2,2,3,3,1
44,1,0,1,1,0
54,1,5,1,1,0
56,1,0,3,1,0
34,2,5,1,1,0
33,1,5,4,2,1
39,1,6,3,2,1
43,1,6,1,1,0
33,1,6,1,1,0
43,1,1,1,1,0
36,2,7,1,1,0
50,1,0,1,1,0
43,1,6,1,1,0
30,1,3,1,0,0
40,1,0,5,1,1
58,1,6,6,1,0
24,2,6,1,1,0
30,2,3,1,1,0
36,2,0,4,2,1
26,1,3,3,1,0
28,1,3,1,2,0
33,1,3,1,1,0
41,1,3,1,0,0
29,2,6,1,1,0
48,1,3,4,2,0
30,2,3,1,1,0
40,2,3,4,1,0
22,2,2,1,2,1
39,1,3,1,1,0
60,1,7,5,1,0
46,1,2,2,1,0
37,2,5,1,2,1
50,2,6,1,1,0
37,2,0,1,1,0
32,1,3,1,1,0
43,1,3,1,1,0
38,1,3,5,2,1
31,2,3,2,1,0
38,1,1,2,2,1
34,1,5,1,2,1
31,1,6,1,1,0
31,1,0,2,2,1
49,1,0,2,1,0
57,0,3,3,2,1
30,1,7,1,1,0
42,1,5,1,0,0
30,1,6,3,1,0
34,1,6,2,1,0
31,2,3,4,2,1
35,1,0,1,2,1
46,2,5,1,2,1
33,2,6,2,1,0
33,1,1,1,2,0
37,0,2,1,2,1
40,1,0,1,2,0
37,1,5,1,1,0
31,1,6,3,1,0
33,2,3,1,0,0
47,1,6,2,1,0
41,0,0,1,2,1
21,2,2,1,2,1
49,1,1,5,2,1
38,0,3,1,0,0
47,1,1,1,2,1
31,2,6,1,0,0
27,2,1,4,2,1
45,1,2,2,2,1
32,2,6,3,1,0
58,0,6,1,3,0
38,1,3,5,2,1
48,1,2,5,1,0
37,1,6,1,3,0
35,0,0,3,3,0
54,1,3,3,0,0
30,1,0,1,2,0
29,2,6,3,1,0
30,1,6,1,1,0
57,1,6,1,1,0
50,1,7,3,1,0
55,1,6,1,0,0
35,1,5,2,1,0
24,2,3,2,1,0
30,2,0,3,2,1
31,0,3,2,1,0
27,2,5,1,2,1
21,1,2,6,1,0
33,2,6,2,2,1
35,1,6,2,1,0
49,1,6,1,1,0
43,1,3,1,2,1
52,1,5,2,2,0
37,2,6,1,1,0
25,2,3,1,1,0
33,2,6,1,1,0
50,1,0,1,2,0
56,1,3,1,1,0
32,1,3,3,1,0
45,1,1,1,2,1
41,1,0,1,2,1
42,1,5,5,3,1
41,1,6,1,3,1
54,1,0,3,2,1
32,2,6,1,2,0
48,1,2,5,1,0
37,2,6,2,2,1
41,1,2,1,2,1
50,1,6,2,1,0
41,1,3,1,2,1
21,2,3,1,0,0
40,1,1,3,2,1
30,0,6,4,1,0
45,0,3,5,1,0
54,1,6,1,1,0
39,1,6,3,2,1
27,1,6,1,2,0
49,1,6,1,0,0
26,2,6,3,1,0
44,1,5,1,2,1
46,2,6,1,1,0
62,1,6,2,3,0
54,1,2,3,1,0
31,2,2,1,2,1
36,2,6,1,1,0
31,2,6,1,2,1
33,0,3,2,1,0
29,1,6,1,1,0
30,2,5,2,1,0
36,2,3,2,2,1
30,1,3,1,1,0
39,1,1,1,2,0
47,2,3,1,1,0
59,0,6,2,1,0
31,1,0,5,1,0
33,1,3,2,2,1
42,1,6,1,1,0
28,1,6,2,2,1
30,2,3,4,2,1
25,2,5,1,1,0
41,1,5,2,1,0
26,1,0,1,1,0
32,1,3,1,2,1
54,1,6,1,2,0
44,2,5,2,2,1
29,2,3,1,1,0
50,1,5,1,1,0
32,1,3,2,2,1
45,1,0,4,1,0
38,0,2,2,2,0
56,1,6,2,2,1
36,1,1,3,1,0
27,2,6,1,2,0
48,0,7,1,1,0
28,2,3,2,1,0
54,1,5,2,2,1
37,0,3,3,2,1
26,2,6,1,1,0
41,2,7,2,2,1
37,1,3,1,1,0
46,1,3,1,0,0
24,2,3,1,0,0
27,2,6,3,2,1
38,1,6,1,1,0
45,1,5,1,2,1
29,2,3,2,2,1
50,2,3,3,2,1
39,1,3,2,0,0
45,1,3,4,1,0
39,1,7,2,0,0
43,1,5,4,1,0
49,1,1,1,1,0
30,1,6,4,1,0
57,1,3,2,2,1
44,1,3,1,1,0
32,2,6,1,1,0
30,1,6,2,1,0
27,1,6,1,1,0
32,2,6,2,1,0
45,1,6,2,2,0
33,2,6,3,1,0
49,1,5,1,1,0
36,2,6,1,2,0
32,1,2,2,1,0
38,2,7,1,1,0
28,1,6,2,2,1
48,2,1,2,2,1
32,2,5,6,0,0
27,2,6,2,2,0
37,2,5,5,1,0
47,1,0,3,1,0
53,1,5,1,3,0
39,1,6,2,0,0
30,2,7,1,2,1
50,1,6,2,2,1
35,2,1,2,2,1
53,1,2,1,2,1
59,0,5,1,1,0
39,2,3,1,1,0
55,1,5,2,0,0
55,0,3,3,1,0
28,2,5,1,1,0
50,1,3,1,1,0
41,1,6,1,1,0
56,1,6,5,1,0
43,2,5,1,2,1
44,1,0,5,2,0
31,2,0,2,1,0
41,2,3,3,1,0
32,2,5,1,2,1
62,0,6,3,2,1
35,0,5,1,1,0
33,1,3,2,1,0
57,1,6,1,2,1
27,1,3,5,2,1
23,1,3,2,2,1
49,2,0,1,2,1
26,2,3,1,2,1
31,1,6,6,1,0
47,2,0,1,2,1
55,1,6,1,1,0
54,2,1,1,2,1
37,1,1,4,2,1
41,1,3,1,2,1
32,2,6,2,1,0
31,0,6,1,1,0
42,2,5,3,2,1
56,1,2,5,2,0
47,0,6,2,1,0
31,0,6,3,0,0
35,2,3,2,2,0
18,2,7,2,1,0
40,2,3,2,2,1
25,2,6,2,2,1
47,1,1,4,1,0
51,1,5,1,3,0
48,1,0,1,1,0
34,1,6,2,1,0
31,2,6,1,2,1
51,0,6,2,1,0
27,1,5,6,0,0
46,1,1,5,2,1
41,0,1,1,2,1
48,0,5,1,0,0
30,2,6,3,1,0
54,1,3,2,1,0
40,2,3,1,2,1
49,0,1,3,1,0
39,2,7,2,2,1
47,1,0,2,2,1
29,2,5,2,0,0
32,1,1,1,1,0
39,2,3,2,1,0
49,1,2,2,1,0
37,1,3,1,1,0
29,1,6,2,1,0
45,1,1,2,1,0
59,1,7,1,2,1
55,0,5,3,2,1
52,1,2,3,1,0
50,1,0,3,1,0
27,1,5,1,2,1
38,2,7,3,1,0
42,2,6,4,1,0
37,1,0,3,1,0
31,1,6,3,2,0
36,0,6,3,1,0
43,1,3,1,1,0
35,2,3,1,1,0
45,1,0,2,2,1
31,1,6,1,2,0
42,1,3,2,2,1
35,0,3,2,1,0
56,1,2,4,2,1
33,1,3,1,1,0
49,1,2,1,0,0
27,2,6,1,2,0
56,1,2,1,1,0
31,1,3,2,2,1
50,0,2,1,0,0
50,0,7,3,2,1
37,0,6,1,1,0
33,1,2,1,1,0
25,2,5,5,1,0
50,1,5,1,2,1
37,0,2,4,1,0
37,2,6,1,0,0
36,1,0,2,2,1
36,1,1,2,1,0
60,1,0,2,2,0
28,1,0,2,1,0
34,2,6,2,1,0
50,1,7,1,1,0
31,1,7,1,1,0
36,2,2,1,2,1
37,1,5,1,2,1
49,0,6,1,2,1
26,1,5,3,2,1
43,2,0,2,2,1
36,1,2,3,1,0
58,0,5,2,2,1
52,2,5,1,2,1
31,2,6,2,2,0
43,1,3,1,2,0
34,1,5,2,1,0
46,1,3,3,1,0
43,0,6,1,0,0
31,2,3,2,1,0
52,0,6,2,0,0
45,1,5,1,2,1
32,1,6,1,1,0
31,1,6,3,2,1
37,1,3,2,2,1
43,0,3,1,1,0
38,2,3,3,0,0
34,1,5,3,1,0
35,1,3,1,1,0
29,2,6,2,1,0
33,2,3,1,2,1
41,0,6,6,1,0
48,1,5,1,1,0
36,1,5,1,2,1
42,1,3,1,1,0
40,0,3,5,1,0
45,2,3,1,2,1
31,1,2,1,1,0
56,2,0,1,1,0
52,0,3,2,1,0
28,2,6,1,1,0
